feature_left,feature_right,pairwise_count,pearson,spearman,abs_spearman
daily_load_sum_7d,wellness_metric_count,36550,0.7222454861597618,0.7480256139123176,0.7480256139123176
wellness_metric_count,daily_load_sum_14d,36550,0.7242291862226021,0.7398190263540436,0.7398190263540436
daily_load_sum_14d,wellness_metric_count,36550,0.7242291862226021,0.7398190263540436,0.7398190263540436
wellness_metric_count,daily_load_sum_28d,36550,0.7098330542209873,0.7223323007197566,0.7223323007197566
daily_load_sum_28d,wellness_metric_count,36550,0.7098330542209873,0.7223323007197566,0.7223323007197566
wellness_metric_count,session_duration_sum_3d,36550,0.6990746475667241,0.7434748859279589,0.7434748859279589
session_duration_sum_3d,wellness_metric_count,36550,0.6990746475667241,0.7434748859279589,0.7434748859279589
wellness_metric_count,session_duration_sum_7d,36550,0.7364137071433081,0.752999918025736,0.752999918025736
session_duration_sum_7d,wellness_metric_count,36550,0.7364137071433081,0.752999918025736,0.752999918025736
wellness_metric_count,session_duration_sum_14d,36550,0.7341592142469996,0.744724942075905,0.744724942075905
session_duration_sum_14d,wellness_metric_count,36550,0.7341592142469996,0.744724942075905,0.744724942075905
wellness_metric_count,session_duration_sum_28d,36550,0.7165021546547228,0.7260338635807444,0.7260338635807444
session_duration_sum_28d,wellness_metric_count,36550,0.7165021546547228,0.7260338635807444,0.7260338635807444
wellness_metric_count,session_srpe_sum_3d,36550,0.6757080675220553,0.7376194408436295,0.7376194408436295
session_srpe_sum_3d,wellness_metric_count,36550,0.6757080675220553,0.7376194408436295,0.7376194408436295
wellness_metric_count,session_srpe_sum_7d,36550,0.722118201005358,0.7468318171168977,0.7468318171168977
session_srpe_sum_7d,wellness_metric_count,36550,0.722118201005358,0.7468318171168977,0.7468318171168977
wellness_metric_count,session_srpe_sum_14d,36550,0.724308971097381,0.7386055716517558,0.7386055716517558
session_srpe_sum_14d,wellness_metric_count,36550,0.724308971097381,0.7386055716517558,0.7386055716517558
wellness_metric_count,session_srpe_sum_28d,36550,0.7100955923109248,0.7213856761826952,0.7213856761826952
session_srpe_sum_28d,wellness_metric_count,36550,0.7100955923109248,0.7213856761826952,0.7213856761826952
wellness_metric_count,fatigue_mean_3d,20188,-0.0037569541724561703,-0.007537000808692641,0.007537000808692641
fatigue_mean_3d,wellness_metric_count,20188,-0.0037569541724561703,-0.007537000808692641,0.007537000808692641
wellness_metric_count,fatigue_mean_7d,21477,-0.003762952349220761,-0.006662000149520014,0.006662000149520014
fatigue_mean_7d,wellness_metric_count,21477,-0.003762952349220761,-0.006662000149520014,0.006662000149520014
wellness_metric_count,fatigue_mean_14d,22572,0.01058712045497507,0.003316928356411193,0.003316928356411193
fatigue_mean_14d,wellness_metric_count,22572,0.01058712045497507,0.003316928356411193,0.003316928356411193
wellness_metric_count,fatigue_mean_28d,23819,0.02058508651169054,0.013284248673199871,0.013284248673199871
fatigue_mean_28d,wellness_metric_count,23819,0.02058508651169054,0.013284248673199871,0.013284248673199871
wellness_metric_count,readiness_mean_3d,20190,0.013677081882934374,0.017520406181011108,0.017520406181011108
readiness_mean_3d,wellness_metric_count,20190,0.013677081882934374,0.017520406181011108,0.017520406181011108
wellness_metric_count,readiness_mean_7d,21480,0.02104118482633402,0.031820487513434366,0.031820487513434366
readiness_mean_7d,wellness_metric_count,21480,0.02104118482633402,0.031820487513434366,0.031820487513434366
wellness_metric_count,readiness_mean_14d,22579,0.03304016860591492,0.04488679210175921,0.04488679210175921
readiness_mean_14d,wellness_metric_count,22579,0.03304016860591492,0.04488679210175921,0.04488679210175921
wellness_metric_count,readiness_mean_28d,23815,0.03944207951905247,0.059742108618772036,0.059742108618772036
readiness_mean_28d,wellness_metric_count,23815,0.03944207951905247,0.059742108618772036,0.059742108618772036
wellness_metric_count,daily_load_baseline_mean_prior,36500,0.5487937352888056,0.5742341336799125,0.5742341336799125
daily_load_baseline_mean_prior,wellness_metric_count,36500,0.5487937352888056,0.5742341336799125,0.5742341336799125
wellness_metric_count,daily_load_zscore_prior,27598,0.2444976527120754,0.3412144095488976,0.3412144095488976
daily_load_zscore_prior,wellness_metric_count,27598,0.2444976527120754,0.3412144095488976,0.3412144095488976
wellness_metric_count,fatigue_baseline_mean_prior,27327,0.023522343404194235,-0.0004258903153033645,0.0004258903153033645
fatigue_baseline_mean_prior,wellness_metric_count,27327,0.023522343404194235,-0.0004258903153033645,0.0004258903153033645
wellness_metric_count,fatigue_zscore_prior,16806,0.03119924007487273,0.02092129234253925,0.02092129234253925
fatigue_zscore_prior,wellness_metric_count,16806,0.03119924007487273,0.02092129234253925,0.02092129234253925
wellness_metric_count,readiness_baseline_mean_prior,27323,-0.028067615793596113,-0.012155095187986468,0.012155095187986468
readiness_baseline_mean_prior,wellness_metric_count,27323,-0.028067615793596113,-0.012155095187986468,0.012155095187986468
wellness_metric_count,readiness_zscore_prior,16858,0.028772026842042477,0.02972323270656118,0.02972323270656118
readiness_zscore_prior,wellness_metric_count,16858,0.028772026842042477,0.02972323270656118,0.02972323270656118
wellness_metric_count,wellness_report_present,36550,0.9997882624877303,0.9990886318307903,0.9990886318307903
wellness_report_present,wellness_metric_count,36550,0.9997882624877303,0.9990886318307903,0.9990886318307903
wellness_metric_count,session_recorded,36550,0.6600502092738398,0.659956380464841,0.659956380464841
session_recorded,wellness_metric_count,36550,0.6600502092738398,0.659956380464841,0.659956380464841
wellness_metric_count,daily_load_log1p,36550,0.6542400937254834,0.635031298397117,0.635031298397117
daily_load_log1p,wellness_metric_count,36550,0.6542400937254834,0.635031298397117,0.635031298397117
wellness_metric_count,session_duration_minutes_log1p,36550,0.6560255158066115,0.6368797981223615,0.6368797981223615
session_duration_minutes_log1p,wellness_metric_count,36550,0.6560255158066115,0.6368797981223615,0.6368797981223615
wellness_metric_count,session_srpe_log1p,36550,0.654094954205092,0.6345875596665915,0.6345875596665915
session_srpe_log1p,wellness_metric_count,36550,0.654094954205092,0.6345875596665915,0.6345875596665915
wellness_metric_count,daily_load_sum_3d_log1p,36550,0.7783777906658714,0.7384545322865549,0.7384545322865549
daily_load_sum_3d_log1p,wellness_metric_count,36550,0.7783777906658714,0.7384545322865549,0.7384545322865549
wellness_metric_count,daily_load_sum_7d_log1p,36550,0.7748976199110197,0.7480256139123176,0.7480256139123176
daily_load_sum_7d_log1p,wellness_metric_count,36550,0.7748976199110197,0.7480256139123176,0.7480256139123176
wellness_metric_count,daily_load_sum_14d_log1p,36550,0.7506819353207955,0.7398190263540436,0.7398190263540436
daily_load_sum_14d_log1p,wellness_metric_count,36550,0.7506819353207955,0.7398190263540436,0.7398190263540436
wellness_metric_count,daily_load_sum_28d_log1p,36550,0.7141725780810427,0.7223323007197566,0.7223323007197566
daily_load_sum_28d_log1p,wellness_metric_count,36550,0.7141725780810427,0.7223323007197566,0.7223323007197566
wellness_metric_count,session_duration_sum_3d_log1p,36550,0.780103886963144,0.7434748859279589,0.7434748859279589
session_duration_sum_3d_log1p,wellness_metric_count,36550,0.780103886963144,0.7434748859279589,0.7434748859279589
wellness_metric_count,session_duration_sum_7d_log1p,36550,0.7790065488945294,0.752999918025736,0.752999918025736
session_duration_sum_7d_log1p,wellness_metric_count,36550,0.7790065488945294,0.752999918025736,0.752999918025736
wellness_metric_count,session_duration_sum_14d_log1p,36550,0.7566746354841357,0.744724942075905,0.744724942075905
session_duration_sum_14d_log1p,wellness_metric_count,36550,0.7566746354841357,0.744724942075905,0.744724942075905
wellness_metric_count,session_duration_sum_28d_log1p,36550,0.7216499634717243,0.7260338635807444,0.7260338635807444
session_duration_sum_28d_log1p,wellness_metric_count,36550,0.7216499634717243,0.7260338635807444,0.7260338635807444
wellness_metric_count,session_srpe_sum_3d_log1p,36550,0.7781766803405923,0.7376194408436295,0.7376194408436295
session_srpe_sum_3d_log1p,wellness_metric_count,36550,0.7781766803405923,0.7376194408436295,0.7376194408436295
wellness_metric_count,session_srpe_sum_7d_log1p,36550,0.7746274964240807,0.7468318171168977,0.7468318171168977
session_srpe_sum_7d_log1p,wellness_metric_count,36550,0.7746274964240807,0.7468318171168977,0.7468318171168977
wellness_metric_count,session_srpe_sum_14d_log1p,36550,0.7503937011242284,0.7386055716517558,0.7386055716517558
session_srpe_sum_14d_log1p,wellness_metric_count,36550,0.7503937011242284,0.7386055716517558,0.7386055716517558
wellness_metric_count,session_srpe_sum_28d_log1p,36550,0.7138968698946088,0.7213856761826952,0.7213856761826952
session_srpe_sum_28d_log1p,wellness_metric_count,36550,0.7138968698946088,0.7213856761826952,0.7213856761826952
session_count,session_count,36550,1.0,1.0,1.0
session_count,session_duration_minutes,36550,0.9412807645640439,0.9731100751507474,0.9731100751507474
session_duration_minutes,session_count,36550,0.9412807645640439,0.9731100751507474,0.9731100751507474
session_count,session_srpe,36550,0.8570608628614088,0.9656577670623063,0.9656577670623063
session_srpe,session_count,36550,0.8570608628614088,0.9656577670623063,0.9656577670623063
session_count,daily_load_sum_3d,36550,0.7261236746201606,0.7742789738703144,0.7742789738703144
daily_load_sum_3d,session_count,36550,0.7261236746201606,0.7742789738703144,0.7742789738703144
session_count,daily_load_sum_7d,36550,0.684055529605967,0.7250019508659987,0.7250019508659987
daily_load_sum_7d,session_count,36550,0.684055529605967,0.7250019508659987,0.7250019508659987
session_count,daily_load_sum_14d,36550,0.6552676884107416,0.6942105326994602,0.6942105326994602
daily_load_sum_14d,session_count,36550,0.6552676884107416,0.6942105326994602,0.6942105326994602
session_count,daily_load_sum_28d,36550,0.6216279550803314,0.6626463644417339,0.6626463644417339
daily_load_sum_28d,session_count,36550,0.6216279550803314,0.6626463644417339,0.6626463644417339
session_count,session_duration_sum_3d,36550,0.7730044250401616,0.8007593322478563,0.8007593322478563
session_duration_sum_3d,session_count,36550,0.7730044250401616,0.8007593322478563,0.8007593322478563
session_count,session_duration_sum_7d,36550,0.7126744806354407,0.7445877490242014,0.7445877490242014
session_duration_sum_7d,session_count,36550,0.7126744806354407,0.7445877490242014,0.7445877490242014
session_count,session_duration_sum_14d,36550,0.6778207692710267,0.7106516130767332,0.7106516130767332
session_duration_sum_14d,session_count,36550,0.6778207692710267,0.7106516130767332,0.7106516130767332
session_count,session_duration_sum_28d,36550,0.6411385149604863,0.6770108460855709,0.6770108460855709
session_duration_sum_28d,session_count,36550,0.6411385149604863,0.6770108460855709,0.6770108460855709
session_count,session_srpe_sum_3d,36550,0.729363020030588,0.7745958854299005,0.7745958854299005
session_srpe_sum_3d,session_count,36550,0.729363020030588,0.7745958854299005,0.7745958854299005
session_count,session_srpe_sum_7d,36550,0.6869568843670258,0.7257966399889951,0.7257966399889951
session_srpe_sum_7d,session_count,36550,0.6869568843670258,0.7257966399889951,0.7257966399889951
session_count,session_srpe_sum_14d,36550,0.6583409917734212,0.6951353391627709,0.6951353391627709
session_srpe_sum_14d,session_count,36550,0.6583409917734212,0.6951353391627709,0.6951353391627709
session_count,session_srpe_sum_28d,36550,0.6247647394056637,0.663674910966878,0.663674910966878
session_srpe_sum_28d,session_count,36550,0.6247647394056637,0.663674910966878,0.663674910966878
session_count,fatigue_mean_3d,20188,0.06207164622279176,0.058385182125764254,0.058385182125764254
fatigue_mean_3d,session_count,20188,0.06207164622279176,0.058385182125764254,0.058385182125764254
session_count,fatigue_mean_7d,21477,0.05905601137880919,0.05844067428336888,0.05844067428336888
fatigue_mean_7d,session_count,21477,0.05905601137880919,0.05844067428336888,0.05844067428336888
session_count,fatigue_mean_14d,22572,0.05924113606099538,0.05683661467462012,0.05683661467462012
fatigue_mean_14d,session_count,22572,0.05924113606099538,0.05683661467462012,0.05683661467462012
session_count,fatigue_mean_28d,23819,0.06267639860835018,0.057892401296329825,0.057892401296329825
fatigue_mean_28d,session_count,23819,0.06267639860835018,0.057892401296329825,0.057892401296329825
session_count,readiness_mean_3d,20190,0.09569590042500052,0.08663495893928995,0.08663495893928995
readiness_mean_3d,session_count,20190,0.09569590042500052,0.08663495893928995,0.08663495893928995
session_count,readiness_mean_7d,21480,0.08377361535031394,0.08260623840623538,0.08260623840623538
readiness_mean_7d,session_count,21480,0.08377361535031394,0.08260623840623538,0.08260623840623538
session_count,readiness_mean_14d,22579,0.07724835041411869,0.0821536917957041,0.0821536917957041
readiness_mean_14d,session_count,22579,0.07724835041411869,0.0821536917957041,0.0821536917957041
session_count,readiness_mean_28d,23815,0.06996588475896558,0.08011072457013287,0.08011072457013287
readiness_mean_28d,session_count,23815,0.06996588475896558,0.08011072457013287,0.08011072457013287
session_count,daily_load_baseline_mean_prior,36500,0.42543294707217544,0.48177881685853025,0.48177881685853025
daily_load_baseline_mean_prior,session_count,36500,0.42543294707217544,0.48177881685853025,0.48177881685853025
session_count,daily_load_zscore_prior,27598,0.5369125932716163,0.7919217569440257,0.7919217569440257
daily_load_zscore_prior,session_count,27598,0.5369125932716163,0.7919217569440257,0.7919217569440257
session_count,fatigue_baseline_mean_prior,27327,0.05516315981776988,0.03679622196746177,0.03679622196746177
fatigue_baseline_mean_prior,session_count,27327,0.05516315981776988,0.03679622196746177,0.03679622196746177
session_count,fatigue_zscore_prior,16806,0.08036201500169848,0.0620072108484616,0.0620072108484616
fatigue_zscore_prior,session_count,16806,0.08036201500169848,0.0620072108484616,0.0620072108484616
session_count,readiness_baseline_mean_prior,27323,-0.0016354861812346328,0.006080604350139467,0.006080604350139467
readiness_baseline_mean_prior,session_count,27323,-0.0016354861812346328,0.006080604350139467,0.006080604350139467
session_count,readiness_zscore_prior,16858,0.16552802893154192,0.15176566884409332,0.15176566884409332
readiness_zscore_prior,session_count,16858,0.16552802893154192,0.15176566884409332,0.15176566884409332
session_count,wellness_report_present,36550,0.6109917706376429,0.6516555040291678,0.6516555040291678
wellness_report_present,session_count,36550,0.6109917706376429,0.6516555040291678,0.6516555040291678
session_count,session_recorded,36550,0.9222409216344385,0.9855756719590928,0.9855756719590928
session_recorded,session_count,36550,0.9222409216344385,0.9855756719590928,0.9855756719590928
session_count,daily_load_log1p,36550,0.9319279839037184,0.9654114924366508,0.9654114924366508
daily_load_log1p,session_count,36550,0.9319279839037184,0.9654114924366508,0.9654114924366508
session_count,session_duration_minutes_log1p,36550,0.9403599198986291,0.9731100751507474,0.9731100751507474
session_duration_minutes_log1p,session_count,36550,0.9403599198986291,0.9731100751507474,0.9731100751507474
session_count,session_srpe_log1p,36550,0.9321953371007493,0.9656577670623063,0.9656577670623063
session_srpe_log1p,session_count,36550,0.9321953371007493,0.9656577670623063,0.9656577670623063
session_count,daily_load_sum_3d_log1p,36550,0.717125186057874,0.7742789738703144,0.7742789738703144
daily_load_sum_3d_log1p,session_count,36550,0.717125186057874,0.7742789738703144,0.7742789738703144
session_count,daily_load_sum_7d_log1p,36550,0.6571979723249374,0.7250019508659987,0.7250019508659987
daily_load_sum_7d_log1p,session_count,36550,0.6571979723249374,0.7250019508659987,0.7250019508659987
session_count,daily_load_sum_14d_log1p,36550,0.6185276570611129,0.6942105326994602,0.6942105326994602
